text	label
huh is taken into custody after kang shoots and wounds him at the scene of the crime . 	0
 . . . tara reid plays a college journalist , but she looks like the six-time winner of the miss hawaiian tropic pageant , so i don't know what she's doing in here . . . 	1
as obi-wan's investigations lead him to kamino , he finds a massive clone army being produced , with a bounty hunter - the last of the mandalorians - named jango fett as the master clone . 	0
the filmmakers try to balance pointed , often incisive satire and unabashed sweetness , with results that are sometimes bracing , sometimes baffling and quite often , and in unexpected ways , touching . 	1
primarily , the audience is wealthy , bored executives . 	0
ana is a vivid , vibrant individual and the movie's focus upon her makes it successful and accessible . 	1
the script covers huge , heavy topics in a bland , surfacey way that doesn't offer any insight into why , for instance , good things happen to bad people . 	1
the evening after his father's funeral , he meets the lovely paula , runs into her the next day , but is sure she'll never look twice at him . 	0
the acting is amateurish , the cinematography is atrocious , the direction is clumsy , the writing is insipid and the violence is at once luridly graphic and laughably unconvincing . 	1
this documentary follows a business partnership between a clan of palestinian fisherman from refugee camps in gaza and israelis from the settlement of dugit , gaza strip . 	0
in this sense it is merely a travelogue , yet there is so much more , spanning from the traditional to the avant-garde , from the sublime to the ridiculous , very different , highly original and with a unique zeitgeist narrative structure . 	0
in building a home-made bomb and setting off a plan that fails miserably , her status changes from young widow to that of a criminal in custody . 	0
an artful yet depressing film that makes a melodramatic mountain out of the molehill of a missing bike . 	1
part of the long , noble tradition ( at least since the '90s ) of talky , ensemble-driven american indies . 	1
after one gets the feeling that the typical hollywood disregard for historical truth and realism is at work here , it's a matter of finding entertainment in the experiences of zishe and the fiery presence of hanussen . 	1
he has already written the script but does not have the means of financing his project . 	0
it's not an important picture , and probably not even a memorable one , but i had a good time . 	1
to help him complete his manuscript he hires stenographer emma . 	0
take a friend ( invisible or real ) to see this one . . . it's laugh out loud funny	1
it does what good films do best ; that is to provoke us , push our buttons , make us think and maybe even entertain us in the process . 	1
this case made history in the new jersey judicial system and these teenagers ( who , at the time , were between the ages of 14 and 16 ) were the first in the state to be tried and convicted as adults . 	0
they're a conveyance true , but they can also become the unlikely place for a rendezvous . 	0
several years after his release , his drug-using father manny comes back into his life and kilo reluctantly welcomes him back with a job overseeing all of his drug runners . 	0
at this , he loses his temper and gets physical with the employee . 	0
